Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²)
0,0.359767,-0.029010000000000549,-0.57018104938270897
0.050000000000000003,0.35811099999999996,-0.040205833333333475,-1.2218365432098712
0.10000000000000001,0.35764099999999999,-0.091738666666666566,-2.3901760185185159
0.14999999999999999,0.35493999999999998,-0.25322444444444431,-3.9074950925925918
0.20000000000000001,0.337148,-0.52093666666666649,-4.6226887962962975
0.25,0.30248900000000001,-0.78681777777777795,-3.669006296296299
0.29999999999999999,0.25526599999999999,-0.95988333333333353,-1.0375731481481474
0.34999999999999998,0.19960899999999998,-0.95427166666666663,2.7393345679012362
0.40000000000000002,0.14429999999999998,-0.64228833333333324,5.4553577160493818
0.45000000000000001,0.13161399999999998,-0.24971611111111094,5.0337009259259258
0.5,0.13077800000000001,-0.059794444444444372,2.9184509259259244
0.55000000000000004,0.13178899999999999,-0.008440555555555564,1.6858259259259256
0.59999999999999998,0.130935,0.020840000000000056,2.2959336419753082
0.65000000000000002,0.130499,0.13807499999999998,4.4498851851851846
0.69999999999999996,0.13103899999999999,0.50311499999999998,5.7234975308641962
0.75,0.179953,0.87559611111111069,3.7784086419753073
0.80000000000000004,0.23388499999999998,0.9574138888888889,0.10970339506173166
0.84999999999999998,0.28345999999999999,0.84644333333333355,-3.0666225308641972
0.90000000000000002,0.32251099999999999,0.60818055555555561,-5.3061000000000016
0.94999999999999996,0.34786499999999998,0.28271944444444447,-6.6013061728395064
1,0.353267,-0.095075555555555455,-6.828610493827159
1.05,0.33688699999999999,-0.44440055555555541,-5.9824080246913605
1.1000000000000001,0.30569499999999999,-0.7231005555555563,-4.2698333333333407
1.1499999999999999,0.26157399999999997,-0.90713222222222301,-1.6413524691357975
1.2,0.20961099999999999,-0.93837388888888851,1.8693830246913661
1.25,0.15506899999999998,-0.70850055555555491,4.8753787037037002
1.3,0.13063900000000001,-0.31974999999999981,5.2303601851851793
1.3500000000000001,0.13152700000000001,-0.07724777777777786,3.3860740740740738
1.3999999999999999,0.13128299999999998,-0.0046872222222222428,1.8862240740740741
1.45,0.132886,0.025181111111111095,2.1247858024691348
1.5,0.13131799999999999,0.11994944444444429,4.0315138888888873
1.55,0.13236399999999998,0.44574444444444422,5.4660987654321014
1.6000000000000001,0.17313899999999999,0.81415777777777854,4.0076901234567979
1.6499999999999999,0.22656599999999999,0.93787222222222288,0.58344876543209268
1.7,0.276194,0.84834222222222178,-2.6407623456790179
1.75,0.31592399999999998,0.62469499999999956,-4.8780472222222189
1.8,0.34131299999999998,0.32564555555555547,-6.1871962962962925
1.8500000000000001,0.350636,-0.023496111111111138,-6.6696811728395131
1.8999999999999999,0.33930899999999997,-0.37795222222222263,-6.2115293209876592
1.95,0.310975,-0.68647777777777774,-4.6875858024691341
2,0.26678399999999997,-0.89118555555555601,-2.0731429012345637
2.0499999999999998,0.21614599999999998,-0.93872944444444384,1.3867089506172909
2.1000000000000001,0.16184799999999999,-0.74720888888888803,4.4916104938271566
2.1499999999999999,0.13234599999999999,-0.377118333333333,5.2572645061728309
2.2000000000000002,0.12990699999999999,-0.10574444444444438,3.6805932098765397
2.25,0.13083,-0.012402222222222134,2.0609762345679017
2.2999999999999998,0.131388,0.019728888888888883,2.0413058641975295
2.3500000000000001,0.13083,0.10307999999999994,3.7300283950617241
2.3999999999999999,0.130743,0.39269333333333306,5.2984660493827134
2.4500000000000002,0.16535,0.7625788888888887,4.3037873456790194
2.5,0.217696,0.92668333333333475,1.1342225308641987
2.5499999999999998,0.26807399999999998,0.86848333333333316,-2.15381111111112
2.6000000000000001,0.30972099999999997,0.66442611111111061,-4.5484882716049384
2.6499999999999999,0.33740999999999999,0.37634222222222197,-5.9933132716049329
2.7000000000000002,0.34960799999999997,0.034858333333333387,-6.5986425925925927
2.75,0.341557,-0.3199550000000006,-6.2755935185185265
2.7999999999999998,0.31567999999999996,-0.6298555555555555,-4.9858978395061646
2.8500000000000001,0.275619,-0.85955333333333261,-2.6423506172839448
2.8999999999999999,0.22452699999999998,-0.94153055555555498,0.66646820987653943
2.9500000000000002,0.17235499999999998,-0.81272222222222201,4.0929123456790046
3,0.13039499999999998,-0.4379961111111117,5.5020145061728494
3.0499999999999998,0.13203299999999998,-0.11737055555555558,4.0514351851851877
3.1000000000000001,0.13072599999999998,-0.020971666666666545,2.2097385802469138
3.1499999999999999,0.13152700000000001,0.024231111111111214,1.8893858024691355
3.2000000000000002,0.13276499999999999,0.086972777777777802,3.2203820987654317
3.25,0.13205,0.31548555555555585,5.0177614197530929
3.2999999999999998,0.155609,0.69282999999999983,4.7024697530864108
3.3500000000000001,0.209228,0.91662222222222145,1.7614712962962908
3.3999999999999999,0.25990099999999999,0.88111055555555462,-1.6815956790123396
3.4500000000000002,0.30261099999999996,0.69603333333333328,-4.2104330246913468
3.5,0.332374,0.42145277777777851,-5.7772012345679089
3.5499999999999998,0.34730699999999998,0.088044999999999915,-6.4926228395061729
3.6000000000000001,0.34197499999999997,-0.26329777777777746,-6.3039188271604898
3.6499999999999999,0.319357,-0.57721999999999951,-5.2007265432098766
3.7000000000000002,0.28173500000000001,-0.82309555555555536,-3.0630682098765534
3.75,0.23214199999999999,-0.92999055555555721,0.072536728395060535
3.7999999999999998,0.181033,-0.84756833333333315,3.5834259259259338
3.8500000000000001,0.133496,-0.4977311111111109,5.439783950617282
3.8999999999999999,0.13189299999999998,-0.15094333333333335,4.3055027777777743
3.9500000000000002,0.131074,-0.033845000000000035,2.3777567901234571
4,0.13128299999999998,0.010453888888888888,1.8655012345679014
4.0499999999999998,0.131492,0.070872777777777715,3.0287293209876522
4.0999999999999996,0.13161399999999998,0.27400722222222168,4.8526796296296082
4.1500000000000004,0.14938799999999999,0.64285944444444254,4.8799262345678978
4.2000000000000002,0.201543,0.89867611111111267,2.1807444444444708
4.25,0.25244299999999997,0.88843166666666884,-1.3023240740740782
4.2999999999999998,0.29621599999999998,0.71962444444444573,-3.9691191358024951
4.3499999999999996,0.32780799999999999,0.44921111111110995,-5.626517592592589
4.4000000000000004,0.343474,0.1222338888888886,-6.347462962962946
4.4500000000000002,0.34063399999999999,-0.21924333333333365,-6.1993185185185347
4.5,0.32022800000000001,-0.52951555555555707,-5.2170537037037148
4.5499999999999998,0.28499399999999997,-0.77349166666666802,-3.3395660493826953
4.5999999999999996,0.239234,-0.90529555555555274,-0.50528734567898803
4.6500000000000004,0.18815999999999999,-0.87066222222221945,3.0196138888888626
4.7000000000000002,0.13755699999999998,-0.55270833333333425,5.3166101851851773
4.75,0.13062099999999999,-0.18464722222222243,4.5882552469135911
4.7999999999999998,0.131248,-0.034028888888888845,2.5708941358024733
4.8499999999999996,0.13192799999999999,0.0084716666666666152,1.7137290123456788
4.9000000000000004,0.13234599999999999,0.048047222222222317,2.6714564814814792
4.9500000000000002,0.13077800000000001,0.21661055555555567,4.6760413580247082
5,0.142453,0.58954555555555699,5.13929320987656
5.0499999999999998,0.19384099999999999,0.88000111111111268,2.6599530864197329
5.0999999999999996,0.244445,0.89477222222221942,-0.84025061728396755
5.1500000000000004,0.289246,0.74850944444444212,-3.5935694444444177
5.2000000000000002,0.32301599999999997,0.49322611111111186,-5.3650324074073978
5.25,0.341034,0.17654277777777824,-6.2007962962963079
5.2999999999999998,0.34105199999999997,-0.1545894444444447,-6.2656950617283966
5.3499999999999996,0.325735,-0.48127222222222071,-5.4998864197530617
5.4000000000000004,0.29043099999999999,-0.74697611111110884,-3.676909259259268
5.4500000000000002,0.24643099999999998,-0.88880000000000159,-0.90853796296299283
5.5,0.19612399999999999,-0.87906111111111362,2.511360493827167
5.5499999999999998,0.14499699999999999,-0.60072888888888987,4.9655111111111383
5.5999999999999996,0.132189,-0.24282277777777725,4.6525756172839445
5.6500000000000004,0.13105700000000001,-0.065923333333333306,2.8580780864197468
5.7000000000000002,0.13065599999999999,-0.0038311111111111497,1.8808111111111117
5.75,0.131214,0.046896111111111118,2.4748493827160503
5.7999999999999998,0.132608,0.17167944444444441,4.364677160493823
5.8499999999999996,0.135431,0.52584944444444293,5.2748145061728087
5.9000000000000004,0.18591199999999999,0.85699277777777472,3.1259151234567977
5.9500000000000002,0.23635899999999999,0.89744388888889015,-0.39162160493824372
6,0.28201399999999999,0.77137166666666879,-3.2428385802469197
6.0499999999999998,0.31723099999999999,0.53011666666666746,-5.1198077160494044
6.0999999999999996,0.33768899999999996,0.22454888888888833,-6.061571296296286
6.1500000000000004,0.340721,-0.10798333333333276,-6.1760271604938159
6.2000000000000002,0.325961,-0.42097444444444498,-5.5226336419753315
6.25,0.297296,-0.69344611111111309,-3.9841138888889005
6.2999999999999998,0.25300099999999998,-0.8650788888888904,-1.4002222222221981
6.3499999999999996,0.20436599999999999,-0.87257555555555288,1.8705043209876691
6.4000000000000004,0.155191,-0.65613944444444239,4.4899830246913295
6.4500000000000002,0.13225899999999999,-0.3107233333333338,4.786921296296291
6.5,0.13072599999999998,-0.082690000000000069,3.1602694444444501
6.5499999999999998,0.13203299999999998,-0.015313333333333243,1.8753351851851872
6.5999999999999996,0.130883,0.018547777777777882,2.308301234567899
6.6500000000000004,0.13048199999999999,0.13315777777777774,4.2479839506172778
6.7000000000000002,0.131545,0.47668055555555627,5.4090540123457016
6.75,0.177147,0.82986722222222431,3.5415716049382806
6.7999999999999998,0.22910999999999998,0.90494444444444577,0.030523148148121598
6.8499999999999996,0.27539199999999997,0.7914088888888865,-2.9270648148148219
6.9000000000000004,0.31182899999999997,0.5642483333333318,-4.8617703703703441
6.9500000000000002,0.33432499999999998,0.27152111111111171,-5.8903919753086411
7,0.34007599999999999,-0.050732777777777897,-6.1889512345679165
7.0499999999999998,0.32949899999999999,-0.37529777777777856,-5.7235913580246871
7.0999999999999996,0.30130399999999996,-0.66281111111110913,-4.2721438271604661
7.1500000000000004,0.25908199999999998,-0.84615499999999721,-1.7836441358024826
7.2000000000000002,0.21096999999999999,-0.87648277777777928,1.3855672839505921
7.25,0.16233599999999998,-0.70337277777777973,4.2274861111111237
7.2999999999999998,0.131492,-0.35402222222222268,4.9671861111111317
7.3499999999999996,0.13197999999999999,-0.092683333333333354,3.4413756172839474
7.4000000000000004,0.13184099999999999,-0.015896111111111087,1.9577604938271602
7.4500000000000002,0.132433,0.016815000000000052,2.1486743827160524
7.5,0.13070799999999999,0.11429500000000019,3.9249944444444522
7.5499999999999998,0.131998,0.43015944444444515,5.1980999999999931
7.5999999999999996,0.171902,0.77334333333333083,3.7484086419752809
7.6500000000000004,0.221443,0.88448833333333043,0.55754783950619402
7.7000000000000002,0.26835199999999998,0.80622888888889044,-2.4358351851851618
7.75,0.30651400000000001,0.59918888888889066,-4.5663478395061832
7.7999999999999998,0.33118900000000001,0.31482277777777834,-5.7896641975308825
7.8499999999999996,0.33971000000000001,-0.011087222222222222,-6.1816163580246739
7.9000000000000004,0.33010800000000001,-0.33670111111111017,-5.7229466049382518
7.9500000000000002,0.30409199999999997,-0.61563222222222247,-4.4213679012345697
8,0.26539000000000001,-0.81250222222222046,-2.2360790123456882
8.0500000000000007,0.21841099999999999,-0.87923500000000188,0.76366141975306467
8.0999999999999996,0.16941000000000001,-0.75698611111111358,3.8980848765432241
8.1500000000000004,0.13042899999999999,-0.40274944444444549,5.1636188271605246
8.1999999999999993,0.13229399999999999,-0.10040388888888875,3.7074462962963088
8.25,0.13264299999999998,-0.023744444444444388,1.9914348765432075
8.3000000000000007,0.13178899999999999,0.0063000000000000876,2.0113256172839531
8.3499999999999996,0.13062099999999999,0.093265000000000153,3.6534466049382828
8.4000000000000004,0.13063900000000001,0.37921833333333432,5.0712345679012403
8.4499999999999993,0.164932,0.72568500000000036,4.0139320987654008
8.5,0.21365399999999998,0.8712466666666604,1.0239543209876512
8.5500000000000007,0.26084199999999996,0.81785777777777824,-2.014229938271566
8.5999999999999996,0.30022399999999999,0.62934444444444626,-4.2559873456790109
8.6500000000000004,0.32691999999999999,0.35644944444444526,-5.591547530864216
8.6999999999999993,0.33768899999999996,0.038431111111111117,-6.0902753086419779
8.75,0.33094499999999999,-0.28397055555555367,-5.7795166666666349
8.8000000000000007,0.30776899999999996,-0.56983388888888908,-4.6653472222222492
8.8499999999999996,0.27115800000000001,-0.7833227777777797,-2.6693422839506398
8.9000000000000004,0.22564299999999998,-0.88008388888889144,0.24352160493828148
8.9499999999999993,0.17543999999999998,-0.79146055555555639,3.5408953703704036
9,0.133357,-0.45166499999999715,5.1958626543209547
9.0500000000000007,0.131492,-0.12689833333333317,4.0268444444444356
9.0999999999999996,0.132712,-0.021265555555555538,2.2068984567901215
9.1500000000000004,0.13248599999999999,0.011714999999999894,1.9001262345679002
9.1999999999999993,0.13189299999999998,0.085114444444444423,3.2373126543209838
9.25,0.132608,0.32309833333333177,4.7483873456789825
9.3000000000000007,0.158467,0.6611522222222227,4.2294716049382979
9.3499999999999996,0.20633499999999999,0.85056111111111321,1.5503722222222371
9.4000000000000004,0.25357599999999997,0.82495333333333554,-1.5360391975308811
9.4499999999999993,0.29396800000000001,0.65808222222222268,-3.9175382716049687
9.5,0.32284199999999996,0.3966227777777751,-5.4024598765431824
9.5500000000000007,0.335702,0.084126111111111249,-6.0093746913580235
9.5999999999999996,0.33151999999999998,-0.23613666666666733,-5.7963549382716204
9.6500000000000004,0.31081799999999998,-0.52499166666666797,-4.8051771604938294
9.6999999999999993,0.27635100000000001,-0.74786444444444478,-2.9673592592592279
9.75,0.232351,-0.85983499999999446,-0.26692037037036814
9.8000000000000007,0.18443099999999998,-0.81526277777777867,3.0020398148147827
9.8499999999999996,0.137016,-0.50615222222222356,5.0070876543209968
9.9000000000000004,0.13250299999999998,-0.16652666666666691,4.151843209876561
9.9499999999999993,0.13290399999999999,-0.048478333333333297,2.3660527777777829
10,0.13097,-0.0078016666666664647,1.9733037037036985
10.050000000000001,0.129994,0.072034444444444332,3.1186487654321051
10.1,0.13203299999999998,0.28054722222222278,4.655021604938292
10.15,0.15057299999999998,0.61995777777777938,4.4873351851851906
10.199999999999999,0.19959099999999999,0.84659277777777842,1.9513898148147806
10.25,0.24681499999999998,0.83606722222221663,-1.2138179012345587
10.300000000000001,0.28840899999999997,0.6828933333333338,-3.6545527777777473
10.35,0.31855499999999998,0.43251277777777908,-5.1907046296296331
10.4,0.333646,0.13130500000000037,-5.8742703703703851
10.449999999999999,0.33195599999999997,-0.18038388888888893,-5.8492722222222158
10.5,0.31555800000000001,-0.483027222222219,-5.0493179012345424
10.550000000000001,0.28110799999999997,-0.72378777777777836,-3.2887990740741078
10.6,0.23885099999999998,-0.84790500000000224,-0.67447037037038704
10.65,0.19112299999999999,-0.82799444444444681,2.5100651234568079
10.699999999999999,0.14368999999999998,-0.56180166666666698,4.7715120370370618
10.75,0.13119600000000001,-0.22024722222222148,4.4432787037036769
10.800000000000001,0.131353,-0.050461666666666773,2.7283348765432081
10.85,0.13170199999999999,0.0028788888888888007,1.8949385802469134
10.9,0.13170199999999999,0.055316666666666625,2.7130780864197526
10.949999999999999,0.13170199999999999,0.22351833333333318,4.4252290123456666
11,0.14421299999999998,0.56578611111110721,4.7315348765431802
11.050000000000001,0.192186,0.82879500000000073,2.4280475308642342
11.1,0.23963499999999999,0.8429772222222246,-0.77563981481480493
11.15,0.28196199999999999,0.70917000000000197,-3.3194000000000212
11.199999999999999,0.31395499999999998,0.47412722222222253,-4.9934274691358276
11.25,0.33185100000000001,0.17896833333333204,-5.8305978395061437
11.300000000000001,0.33284399999999997,-0.14000388888888915,-5.8680654320987733
11.35,0.31698699999999996,-0.43861611111111215,-5.1129348765432274
11.4,0.28670200000000001,-0.68156055555555728,-3.5403966049382682
11.449999999999999,0.24548999999999999,-0.82802444444444501,-1.1145101851851469
11.5,0.19880699999999998,-0.83416722222221618,1.9993950617283847
11.550000000000001,0.15062599999999998,-0.60658055555555601,4.4592330246913319
11.6,0.13253799999999999,-0.26876888888888945,4.5241873456790183
11.65,0.13175399999999998,-0.071074999999999985,2.909752777777785
11.699999999999999,0.13248599999999999,-0.014374444444444393,1.9187725308641996
11.75,0.13051699999999999,0.036584444444444544,2.5759456790123365
11.800000000000001,0.13166700000000001,0.18434277777777761,4.2927867283950754
11.85,0.13849799999999998,0.5189400000000014,4.8818888888889136
11.9,0.185529,0.80943333333333556,2.7861935185185156
11.949999999999999,0.23261299999999999,0.84331777777777839,-0.4170132716049757
12,0.275532,0.72701055555555083,-3.0183074074073915
12.050000000000001,0.308867,0.50432944444444472,-4.7662981481481275
12.1,0.32850499999999999,0.21935555555555619,-5.6772858024691439
12.15,0.331903,-0.092885000000000176,-5.8217500000000122
12.199999999999999,0.31869500000000001,-0.39240000000000025,-5.2020246913580106
12.25,0.29064000000000001,-0.64263499999999596,-3.7907632716049187
12.300000000000001,0.25130999999999998,-0.80544611111111175,-1.5327141975308995
12.35,0.20549899999999999,-0.83716000000000224,1.4699160493827084
12.4,0.157439,-0.65377833333333502,4.1405768518518737
12.449999999999999,0.132137,-0.31691055555555558,4.650221296296313
12.5,0.13215499999999999,-0.08873444444444456,3.169274382716035
12.550000000000001,0.13156199999999998,-0.021976666666666755,2.0156006172839533
12.6,0.13023799999999999,0.034007222222222293,2.401505246913584
12.65,0.13255500000000001,0.14977222222222247,4.0401694444444463
12.699999999999999,0.13388,0.46957944444444455,4.9486537037036804
12.75,0.17923799999999998,0.78511722222221625,3.1289561728394877
12.800000000000001,0.225939,0.84213888888888944,-0.04374691358020661
12.85,0.26955499999999999,0.74310000000000187,-2.7100154320987588
12.9,0.30391799999999997,0.53311000000000142,-4.5357564814815001
12.949999999999999,0.32543800000000001,0.25859111111111133,-5.5284691358024824
13,0.33104899999999998,-0.047609999999999784,-5.782705864197502
13.050000000000001,0.32055899999999998,-0.34941777777777805,-5.2749027777777941
13.1,0.29421199999999997,-0.60507222222222368,-3.9900648148148328
13.15,0.256886,-0.77914388888889097,-1.9029413580246828
13.199999999999999,0.21215499999999998,-0.83135000000000048,0.90570617283954513
13.25,0.166047,-0.70477055555555024,3.7718472222221986
13.300000000000001,0.13063900000000001,-0.37034611111111126,4.8446098765431902
13.35,0.13239899999999999,-0.09268500000000017,3.4493212962962976
13.4,0.13272999999999999,-0.02415888888888891,1.9504787037037057
13.449999999999999,0.13136999999999999,0.010810555555555601,2.1685879629629659
13.5,0.13053399999999998,0.11500000000000016,3.8455966049382515
13.550000000000001,0.132137,0.41859277777777804,4.9892484567901416
13.6,0.17064799999999999,0.74684888888889089,3.5290333333333526
13.65,0.21874199999999999,0.84632555555555777,0.43682870370369059
13.699999999999999,0.26305499999999998,0.76330333333333389,-2.3615033950617641
13.75,0.29869000000000001,0.56856555555555177,-4.2969833333333121
13.800000000000001,0.322598,0.30328333333333329,-5.4151206790123352
13.85,0.33070099999999997,-0.0015766666666668285,-5.7753265432098866
13.9,0.32230199999999998,-0.30383444444444524,-5.379673765432103
13.949999999999999,0.29881199999999997,-0.56819833333333358,-4.2366907407407153
14,0.262515,-0.75793277777777268,-2.2926518518518386
14.050000000000001,0.21903799999999998,-0.83160388888888936,0.38560987654317369
14.1,0.17291299999999998,-0.7457933333333352,3.3528425925925913
14.15,0.13255500000000001,-0.43182333333333434,4.8722586419753311
14.199999999999999,0.130604,-0.12811666666666652,3.8488799382716166
14.25,0.130464,-0.020555000000000056,2.2429688271604884
14.300000000000001,0.13173599999999999,0.019896111111111229,2.0530274691358055
14.35,0.13077800000000001,0.097896666666666812,3.4917972222222331
14.4,0.13105700000000001,0.37027555555555636,4.822728703703711
14.449999999999999,0.164183,0.70238444444444503,3.7713802469135516
14.5,0.21177199999999999,0.83488499999999399,0.87290802469135531
14.550000000000001,0.25620699999999996,0.77500000000000047,-1.9830608024690985
14.6,0.29330600000000001,0.59558555555555737,-4.0307583333333321
14.65,0.318608,0.33966111111111191,-5.2415441358024886
14.699999999999999,0.32897599999999999,0.042631111111110974,-5.6884157407407443
14.75,0.32301599999999997,-0.25816888888888717,-5.3948848765431814
14.800000000000001,0.301705,-0.52379777777777803,-4.3946879629629887
14.85,0.26807399999999998,-0.72552833333333533,-2.6340182098765634
14.9,0.22564299999999998,-0.82177888888889117,-0.09729722222221153
14.949999999999999,0.18024899999999999,-0.77131222222222284,2.9363725308642299
15,0.135884,-0.47734166666666367,4.7832095679012028
15.050000000000001,0.13170199999999999,-0.16061722222222216,4.0484382716049279
15.1,0.13028999999999999,-0.032995555555555521,2.4659558641975301
15.15,0.13184099999999999,0.02164388888888891,2.0541027777777758
15.199999999999999,0.132102,0.0874266666666665,3.2424608024691302
15.25,0.13095199999999999,0.33275333333333151,4.6049925925925637
15.300000000000001,0.16078499999999998,0.65613166666666722,3.8594299382716328
15.35,0.20558599999999999,0.80844555555555775,1.240612037037051
15.4,0.24986399999999998,0.77724111111111327,-1.5587746913580423
15.449999999999999,0.28788599999999998,0.61794444444444485,-3.701291666666696
15.5,0.31479099999999999,0.37496999999999764,-5.0389481481481235
15.550000000000001,0.327268,0.084953888888888926,-5.6128376543209884
15.6,0.32369599999999998,-0.21527833333333404,-5.4413240740740898
15.65,0.30459799999999998,-0.48718777777777927,-4.5425191358024692
15.699999999999999,0.27249999999999996,-0.69823500000000038,-2.8719802469135467
15.75,0.23128799999999999,-0.8075488888888831,-0.43210617283950209
15.800000000000001,0.186557,-0.77744611111111184,2.5361817901234232
15.85,0.141652,-0.51485722222222363,4.5341929012345732
15.9,0.132433,-0.19716111111111156,4.0566089506173011
15.949999999999999,0.13211999999999999,-0.059507222222222135,2.542801851851856
16,0.13037699999999999,-0.0033777777777777031,2.1051203703703698
16.050000000000001,0.13072599999999998,0.07399222222222239,3.141369753086428
16.100000000000001,0.13072599999999998,0.28899888888889158,4.5187913580247772
16.149999999999999,0.15323899999999999,0.61438444444445228,4.1253092592592591
16.199999999999999,0.19912099999999999,0.80423944444443884,1.6444712962961938
16.25,0.24346899999999999,0.78793555555554684,-1.2368475308641811
16.300000000000001,0.28248499999999999,0.64318388888888467,-3.456874074073975
16.350000000000001,0.31101000000000001,0.40952555555556036,-4.8729774691358108
16.399999999999999,0.32542099999999996,0.12675000000000131,-5.5205796296296912
16.449999999999999,0.32420099999999996,-0.16983055555555426,-5.4576657407406897
16.5,0.307647,-0.44591666666666169,-4.6917367283950222
16.550000000000001,0.27741399999999999,-0.66760111111110676,-3.1666817901235249
16.600000000000001,0.23754399999999998,-0.79523444444445401,-0.85792654320996331
16.649999999999999,0.193074,-0.78971222222223236,2.046989506172928
16.699999999999999,0.14804699999999998,-0.56977222222221802,4.3216759259259652
16.75,0.13063900000000001,-0.24353166666666451,4.3236583333332836
16.800000000000001,0.131963,-0.062703888888888948,2.8290802469135534
16.850000000000001,0.13048199999999999,-0.0018011111111111179,2.0450972222222261
16.899999999999999,0.131719,0.060002222222222269,2.8135342592592676
16.949999999999999,0.130604,0.23773388888888791,4.3073537037036358
17,0.14710599999999999,0.56325111111110493,4.3434669753085853
17.050000000000001,0.19211599999999998,0.78714999999999424,2.088862037037114
17.100000000000001,0.23649899999999999,0.79443944444445391,-0.82416635802463156
17.149999999999999,0.27638599999999997,0.66838277777778565,-3.1452712962963871
17.199999999999999,0.30670599999999998,0.44731222222221928,-4.6833444444444732
17.25,0.32336499999999996,0.1709561111111095,-5.4486024691357544
