Data Set 6:Time(s),Data Set 6:Position(m),Data Set 6:Velocity(m/s),Data Set 6:Acceleration(m/s²)
0.0,0.2861819999999999,0.523142222222222,-0.2067629629629621
0.05,0.3110709999999999,0.5340444444444442,-0.980676388888886
0.1,0.3414319999999999,0.4937000000000001,-2.3470512962962946
0.1499999999999999,0.367259,0.3272622222222224,-4.095623148148149
0.2,0.37933,0.0453305555555556,-5.052260493827164
0.25,0.372452,-0.252038888888889,-4.360630555555559
0.2999999999999999,0.3500289999999999,-0.4554044444444446,-2.172954938271604
0.3499999999999999,0.3201379999999999,-0.499001111111111,0.7276950617283982
0.4,0.2928339999999999,-0.3700299999999996,3.3386919753086417
0.45,0.277845,-0.1153149999999998,4.771705555555553
0.5,0.279704,0.1766399999999999,4.559810802469133
0.55,0.29801,0.4082983333333331,2.7684228395061723
0.5999999999999999,0.3270159999999999,0.491737222222222,0.0607466049382721
0.65,0.3540589999999999,0.4108366666666665,-2.608819753086419
0.6999999999999998,0.3733209999999999,0.1988011111111111,-4.477350308641976
0.75,0.3776799999999999,-0.0952994444444443,-4.900245061728392
0.8,0.3634549999999999,-0.3720172222222221,-3.48743425925926
0.8499999999999999,0.3339459999999999,-0.5044438888888888,-0.7189077160493825
0.9,0.3046099999999999,-0.445497222222222,2.168725925925925
0.95,0.284167,-0.2513499999999999,4.228088888888888
1.0,0.2754659999999999,0.0342388888888887,4.890534567901232
1.05,0.2877629999999999,0.3117938888888886,3.828664506172839
1.1,0.3118699999999999,0.4722044444444445,1.4670895061728433
1.15,0.3414319999999999,0.4771183333333335,-1.3601388888888908
1.2,0.3664079999999999,0.3190038888888887,-3.7573682098765424
1.25,0.3782879999999999,0.0471961111111111,-4.866198148148142
1.3,0.3718619999999999,-0.2414127777777774,-4.258128395061728
1.35,0.3502899999999999,-0.4413172222222225,-2.1804848765432143
1.4,0.3211629999999999,-0.4878955555555559,0.5912990740740776
1.45,0.2946059999999999,-0.370194444444444,3.108921604938273
1.5,0.279374,-0.135352222222222,4.621468827160489
1.55,0.278696,0.1532477777777775,4.644476543209875
1.6,0.2963949999999999,0.3980611111111114,3.045206172839512
1.65,0.3241499999999999,0.5084766666666672,0.2905425925925899
1.7,0.355188,0.4354288888888886,-2.641628395061732
1.75,0.3745879999999999,0.201773333333333,-4.602367283950614
1.8,0.3778189999999999,-0.0942622222222222,-4.924712037037033
1.85,0.3642539999999999,-0.3643833333333333,-3.508628395061732
1.9,0.335596,-0.5004000000000002,-0.8203635802469139
1.95,0.3062599999999999,-0.4531083333333332,2.0537061728395054
2.0,0.284289,-0.2602172222222223,4.131070679012345
2.05,0.2764039999999999,0.0215088888888887,4.767494753086416
2.1,0.2875369999999999,0.2830872222222218,3.8211194444444416
2.15,0.3087439999999999,0.4495272222222219,1.7191080246913604
2.2,0.3376279999999999,0.483443888888889,-1.0279740740740686
2.25,0.36474,0.341758333333334,-3.577015432098772
2.3,0.3776109999999999,0.0702188888888888,-4.846777777777779
2.35,0.372417,-0.2203194444444443,-4.346624074074072
2.4,0.3518359999999999,-0.4269755555555554,-2.3580219135802456
2.45,0.3234209999999999,-0.4847144444444442,0.3525234567901207
2.5,0.296985,-0.3863111111111115,2.930832098765436
2.55,0.279026,-0.1535361111111109,4.571247222222222
2.6,0.278957,0.1384311111111109,4.631951543209872
2.65,0.2952489999999999,0.3783533333333329,3.0825496913580235
2.7,0.322239,0.4893861111111109,0.4949790123456843
2.75,0.3508279999999999,0.4387016666666673,-2.3282512345679045
2.8,0.3730769999999999,0.2269699999999998,-4.413718518518521
2.85,0.3773499999999999,-0.0713255555555556,-4.898040740740736
2.9,0.3647749999999999,-0.3416394444444441,-3.575221604938269
2.95,0.3374889999999999,-0.4830183333333331,-0.9943509259259298
3.0,0.3085879999999999,-0.4444422222222228,1.7475706790123489
3.05,0.2880929999999999,-0.2772255555555552,3.7917049382716073
3.1,0.277098,-0.0199366666666665,4.686587345679008
3.15,0.284949,0.2570583333333331,4.02188796296296
3.2,0.3067989999999999,0.4426494444444442,1.952873456790128
3.25,0.335266,0.4830088888888897,-0.8307296296296314
3.3,0.3624649999999999,0.3509777777777774,-3.387753395061732
3.35,0.3759079999999999,0.0916483333333332,-4.724567283950614
3.4,0.372643,-0.1939749999999999,-4.379132098765429
3.45,0.3533989999999999,-0.4087794444444444,-2.544913888888891
3.5,0.3257649999999999,-0.4816316666666672,0.1045885802469147
3.55,0.298792,-0.3977505555555553,2.728780555555558
3.6,0.2799119999999999,-0.1727605555555553,4.46979845679012
3.65,0.278627,0.1170044444444442,4.631469135802464
3.7,0.2936849999999999,0.360638333333333,3.15920432098766
3.75,0.3201549999999999,0.4772527777777788,0.6239645061728419
3.8,0.348327,0.4294127777777778,-2.084356172839513
3.85,0.3689439999999999,0.2400622222222218,-4.09390987654321
3.9,0.3762379999999999,-0.0377677777777779,-4.719465123456787
3.95,0.3648099999999999,-0.3049033333333333,-3.658610185185189
4.0,0.3406329999999999,-0.457306111111112,-1.3339901234567932
4.05,0.3124609999999999,-0.4529377777777781,1.3848574074074198
4.1,0.289395,-0.3012405555555544,3.66727314814814
4.15,0.277463,-0.0383916666666667,4.766048765432083
4.2,0.2841329999999999,0.2508505555555557,4.1285626543210014
4.25,0.3070589999999999,0.4408033333333347,1.970780246913588
4.3,0.335092,0.4715383333333343,-0.7918876543210023
4.35,0.360537,0.3473833333333322,-3.2362802469135787
4.4,0.3749879999999999,0.1026488888888886,-4.590600617283935
4.45,0.372365,-0.1784044444444446,-4.369502160493839
4.5,0.354441,-0.3968255555555566,-2.6617154320987733
4.55,0.327328,-0.485096111111112,-0.0093700617283821
4.6,0.298514,-0.400857222222221,2.6890756172839523
4.65,0.2810059999999999,-0.1729611111111105,4.396777160493812
4.7,0.279235,0.1057377777777779,4.549669135802477
4.75,0.2933379999999999,0.3450266666666674,3.187310493827168
4.8,0.3185919999999999,0.4676500000000007,0.7786759259259138
4.85,0.3464339999999999,0.4368966666666651,-1.9345459876543245
4.9,0.3690649999999999,0.2495183333333325,-4.0335114197530695
4.95,0.3754219999999999,-0.0295161111111111,-4.677258950617292
5.0,0.3651399999999999,-0.2896316666666674,-3.6641432098765527
5.05,0.3419349999999999,-0.4457338888888897,-1.4459996913580142
5.1,0.3142849999999999,-0.451174444444443,1.2045651234567971
5.15,0.2908199999999999,-0.3105227777777768,3.4783657407407262
5.2,0.2782449999999999,-0.056376111111111,4.611606481481488
5.25,0.284028,0.2220344444444452,4.094394135802478
5.3,0.3042799999999999,0.4149366666666673,2.130813888888877
5.35,0.3316009999999999,0.4638094444444427,-0.5353225308642061
5.4,0.3572889999999999,0.3539233333333322,-3.0187512345678846
5.45,0.372417,0.1180688888888891,-4.457828086419755
5.5,0.3708539999999999,-0.1589400000000004,-4.32686913580248
5.55,0.354024,-0.3784227777777785,-2.692691049382709
5.6,0.3274499999999999,-0.4666872222222208,-0.1410425925925814
5.65,0.3005629999999999,-0.394298333333332,2.4587009259259127
5.7,0.2823259999999999,-0.186093888888889,4.230240432098767
5.75,0.279113,0.0885338888888893,4.570024691358034
5.8,0.291966,0.3405116666666672,3.2887172839506102
5.85,0.3185569999999999,0.4689233333333315,0.820129629629618
5.9,0.3460689999999999,0.4302422222222209,-1.863680246913564
5.95,0.367259,0.252879444444445,-3.862599074074072
6.0,0.375023,-0.0104722222222222,-4.556565123456804
6.05,0.36606,-0.2687438888888895,-3.6992768518518497
6.1,0.3440539999999999,-0.4327349999999987,-1.6058290123456638
6.15,0.3165429999999999,-0.4493522222222206,0.9872777777777676
6.2,0.2931989999999999,-0.3213961111111114,3.2688601851851806
6.25,0.279461,-0.0793661111111113,4.497957716049393
6.3,0.2836809999999999,0.1964444444444447,4.142374074074075
6.35,0.302404,0.3977911111111101,2.320056790123441
6.4,0.329274,0.4615938888888873,-0.2933185185185103
6.45,0.355431,0.3635361111111115,-2.7930413580246856
6.5,0.3709759999999999,0.1396544444444446,-4.296343209876553
6.55,0.3712019999999999,-0.1286744444444446,-4.320048765432098
6.6,0.3563339999999999,-0.3541783333333321,-2.8751601851851696
6.65,0.3306629999999999,-0.4584149999999984,-0.4386947530864291
6.7,0.303742,-0.4041455555555563,2.1421515432098674
6.75,0.2844629999999999,-0.2126872222222228,3.9822657407407513
6.8,0.279374,0.0517472222222224,4.461298765432102
6.85,0.29042,0.2978716666666654,3.42206265432097
6.9,0.3135379999999999,0.4420049999999983,1.2369811728395133
6.95,0.3408069999999999,0.4384411111111117,-1.359310802469122
7.0,0.3634029999999999,0.2898622222222232,-3.545255864197538
7.05,0.374502,0.0344088888888891,-4.545262654320996
7.1,0.367537,-0.2353388888888881,-3.9176898148148016
7.15,0.34692,-0.415267222222221,-1.930280864197536
7.2,0.3199289999999999,-0.4515327777777787,0.6494700617283835
7.25,0.2958569999999999,-0.3421305555555564,3.0217135802469226
7.3,0.2803289999999999,-0.1092800000000002,4.409459876543219
7.349999999999999,0.2829339999999999,0.1670483333333327,4.2169027777777615
7.4,0.3000599999999999,0.3765238888888876,2.5296796296296304
7.45,0.3261299999999999,0.4549805555555562,-0.0013858024691226
7.5,0.3522179999999999,0.3753238888888899,-2.510329629629635
7.55,0.3691689999999999,0.1660911111111113,-4.125307098765441
7.599999999999999,0.3711669999999999,-0.0981027777777774,-4.309919753086405
7.65,0.3578449999999999,-0.3276599999999988,-3.0182413580246887
7.7,0.3333379999999999,-0.4402672222222227,-0.7445345679012492
7.75,0.308101,-0.4123416666666677,1.7779145061728407
7.8,0.2860949999999999,-0.2427322222222229,3.790881172839516
7.849999999999999,0.2795999999999999,0.0219522222222219,4.504365432098752
7.9,0.2888739999999999,0.2754916666666657,3.6324549382715934
7.95,0.3108279999999999,0.4400044444444445,1.4746148148148182
8.0,0.3396599999999999,0.4465372222222212,-1.2246061728394977
8.05,0.3622389999999999,0.2957988888888897,-3.435273456790125
8.099999999999998,0.373112,0.0506244444444448,-4.424693209876561
8.15,0.367954,-0.2098872222222227,-3.915199074074085
8.199999999999998,0.348866,-0.3951105555555559,-2.1112907407407264
